"Participant","Location","Study","HPPprior","HPP","totalStudies","Item","LookingTime","ItemCenter","ItemNovel",".fitted",".resid",".scresid"
"SS2M2.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",4590,0.5,0,5650.27674486906,-1060.27674486906,-0.751258766214283
"SS2M24.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7537.5,-0.5,-1,6774.46125201684,763.038747983155,0.540650873611597
"SS2M24.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",4530,0.5,0,6042.79969662366,-1512.79969662366,-1.07189376652337
"SS2M25.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",5707.5,-0.5,-1,6496.94757586106,-789.447575861062,-0.559362840600151
"SS2M25.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",5630,0.5,0,5765.28602046787,-135.286020467874,-0.0958568687982369
"SS2M27.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",8417.5,-0.5,-1,7780.40139047853,637.098609521474,0.451416026676174
"SS2M27.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7303.5,0.5,0,7715.85285362584,-412.352853625844,-0.292172489455239
"SS2M28.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",8960,-0.5,-1,9418.06413419126,-458.064134191263,-0.324561203445088
"SS2M28.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",10061.5,0.5,0,8686.40257879808,1375.09742120192,0.974324861009925
"SS2M4.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",9695,-0.5,-1,8842.17631856497,852.823681435028,0.604267960995717
"SS2M4.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",8819,0.5,0,8777.62778171229,41.37221828771,0.0293142727281182
"SS2M5.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",9432.5,-0.5,-1,8472.71305931209,959.786940687907,0.680056745919506
